age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,term_deposit_subscribed,client_id
32,services,single,secondary,no,772,yes,no,unknown,15,may,697,3,-1,0,unknown,yes,37aa61ac-399c-495c-bb03-c92c9fc61733
41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20,jun,10,8,-1,0,unknown,no,3f52bad3-16a5-4359-ae70-3f1954ac850c
30,blue-collar,single,secondary,no,573,yes,no,unknown,12,may,116,2,-1,0,unknown,no,4807c98e-484d-4e59-a057-d7ba7414483c
29,admin.,single,secondary,no,266,yes,no,cellular,6,may,540,1,-1,0,unknown,yes,127bd8c3-76d2-4d4a-b293-a480d7a656ec
24,technician,single,tertiary,no,10,yes,no,cellular,18,may,78,2,367,2,other,no,a80fc070-9936-4020-b4b0-3cda786191fb
26,technician,single,secondary,no,668,yes,no,unknown,28,may,576,3,-1,0,unknown,yes,8905a0fd-8649-44c9-83d0-757576717fb9
54,blue-collar,married,primary,no,2933,yes,no,unknown,15,may,144,2,-1,0,unknown,no,c02c75fb-6e97-4d78-9576-712db7f5cedf
46,admin.,single,secondary,no,-976,yes,yes,cellular,14,may,111,1,-1,0,unknown,no,37557aa6-28db-452b-91c3-6df2a75b1a9c
38,technician,divorced,secondary,no,902,yes,no,cellular,3,feb,650,1,-1,0,unknown,yes,5f586daf-458d-4ed1-b4ef-340b3392c2c8
30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure,no,0d3a0167-49f1-472c-bf13-c07b516ca997
34,technician,divorced,secondary,no,-276,yes,no,unknown,29,may,175,3,-1,0,unknown,no,f0294bd0-f319-4d6c-8c0e-2ef1cb20758e
34,management,divorced,tertiary,no,0,yes,no,cellular,19,nov,1283,1,-1,0,unknown,no,ec2a8acc-6c47-447f-a543-822818f1a3e3
55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,yes,6a158f95-3eb2-4c1d-8c0f-9c49e6d5fcf6
52,services,married,secondary,no,2993,no,no,cellular,11,mar,96,6,-1,0,unknown,no,a033b20e-571c-4095-9f12-0b774ac9e204
38,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,830,1,-1,0,unknown,yes,d9f7d798-cabc-4bc8-a98e-10e77b3a2ddd
43,services,divorced,secondary,no,206,yes,no,unknown,14,may,436,1,-1,0,unknown,no,8fb38bb9-6926-4af4-acc1-d401565cb77a
57,retired,divorced,primary,no,2439,yes,no,unknown,14,may,32,1,-1,0,unknown,no,edd1be57-71dc-474d-8097-3a3df69a960e
47,technician,married,secondary,no,1059,yes,no,cellular,21,nov,58,1,127,1,failure,no,84890fb6-6154-4809-b0d6-c634c65d53bb
35,blue-collar,married,secondary,no,535,yes,no,unknown,30,may,265,3,-1,0,unknown,no,e4f4fea7-4c0e-4987-b841-edc27b84dcf9
38,blue-collar,married,primary,no,759,yes,no,cellular,11,may,57,1,-1,0,unknown,no,63fcaefb-c81d-48b8-84d8-2b2f9c2a1386
43,management,married,tertiary,no,3186,no,no,cellular,16,nov,380,1,88,1,failure,yes,2353020e-c8e2-4e80-849e-5adc0bfbea90
35,blue-collar,married,primary,no,0,no,no,cellular,31,jul,57,4,-1,0,unknown,no,7e84baab-a40b-4c74-a0fe-1ff538368913
35,services,married,secondary,no,-50,no,no,cellular,2,feb,71,1,-1,0,unknown,no,e4c62673-cf36-433e-b11d-d9e277463048
42,entrepreneur,divorced,secondary,no,335,yes,no,cellular,12,may,580,1,-1,0,unknown,yes,225f41eb-f152-44be-82f5-1ec05219739d
37,services,married,secondary,no,-1006,yes,yes,cellular,20,apr,226,2,-1,0,unknown,no,cd562435-28f9-4493-a6bf-e6d1a26797ef
52,admin.,married,secondary,no,692,yes,no,cellular,12,aug,129,9,-1,0,unknown,no,d1861c20-02d4-48d1-894a-f1ab973d45de
52,blue-collar,married,secondary,no,-98,yes,no,unknown,7,may,423,1,-1,0,unknown,no,62f51aec-6ada-4e2b-9e92-13113f0ef9fb
33,blue-collar,single,tertiary,no,3446,yes,no,cellular,28,apr,83,2,-1,0,unknown,no,ae2ad27a-b125-4261-a3fa-9c00c70af392
23,blue-collar,married,secondary,no,94,yes,no,unknown,5,may,193,1,-1,0,unknown,no,8fa6dcd6-7552-4ad5-984d-7ad538e0dbd2
54,admin.,married,secondary,no,602,no,no,cellular,3,mar,143,2,-1,0,unknown,yes,10c8e333-60ba-4616-9fdc-91f7506a22f4
59,retired,married,secondary,no,1521,yes,yes,unknown,14,may,1125,2,-1,0,unknown,yes,c58c6756-3856-4160-884a-4410e568e86c
28,student,single,secondary,no,0,no,no,cellular,20,apr,185,1,-1,0,unknown,yes,5660a2d5-f5ed-41aa-b3c6-c94d56dd5a38
32,management,single,tertiary,no,5276,no,no,cellular,21,nov,299,1,-1,0,unknown,no,e0b54ae0-2fd6-4b3a-914b-e607a64481e3
31,blue-collar,married,secondary,no,2,yes,no,unknown,20,may,182,2,-1,0,unknown,yes,00cd6c1e-2c66-4f90-b828-3cb7fddd0879
39,management,married,tertiary,no,2939,no,no,cellular,15,jan,348,2,-1,0,unknown,yes,d9c2dac8-f0b3-4472-8aac-8f93038829bc
27,student,single,tertiary,no,5291,no,no,cellular,11,feb,293,1,91,4,success,yes,c690d514-40fd-4319-9436-8f0da7ecf568
46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,1,-1,0,unknown,yes,61e5c3cb-8528-4c5f-a1f6-d4cbe4e4fe8f
41,technician,single,secondary,no,5329,no,no,cellular,14,jul,397,2,-1,0,unknown,yes,5049ff21-38cc-4f4a-9db6-9cf90c9bc2e0
36,management,married,tertiary,no,255,no,no,cellular,25,aug,242,6,95,4,success,yes,bd38af58-3256-4f48-ac87-6238d9d9bfae
59,admin.,married,secondary,no,3735,no,no,cellular,17,jun,243,3,91,6,success,yes,6afcc3dc-3c90-45c9-ac8d-2b37071b6187
28,management,single,tertiary,no,1825,no,no,cellular,9,mar,236,1,-1,0,unknown,yes,96a35b4e-f475-491c-865a-7f2524058538
47,blue-collar,married,secondary,no,8229,no,no,cellular,8,aug,784,2,-1,0,unknown,yes,99cabe4d-1d7d-48e1-bd3a-7a7ce3169422
45,technician,single,tertiary,no,2099,no,yes,unknown,1,jul,333,1,-1,0,unknown,no,3673f3b7-025c-47c0-a9ad-e8de81ce5939
36,blue-collar,married,secondary,no,63,yes,no,unknown,2,jun,56,8,-1,0,unknown,no,f2a3dad9-845d-48b0-bcd1-b96934d2bb8f
47,blue-collar,married,unknown,no,3460,yes,no,unknown,5,jun,394,2,-1,0,unknown,no,2811928e-786f-447d-b689-fb030271c7dc
77,unknown,married,unknown,no,397,no,no,telephone,8,nov,207,1,185,3,success,no,fbda015c-da0d-49f2-b33f-f232443990fa
47,technician,divorced,secondary,no,1013,no,no,cellular,15,jun,54,3,-1,0,unknown,no,60996530-42f0-4c58-987d-fb3108c08816
35,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,543,1,-1,0,unknown,yes,b62f9903-260c-47b6-8ed7-26f3a2e4ad64
60,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,yes,978e46f6-3280-42a8-8765-6949dd97916c
33,blue-collar,married,primary,no,5151,yes,yes,cellular,4,may,124,3,165,5,failure,no,33609504-d2af-4f82-8a2c-c74209e299b2
77,retired,married,secondary,no,638,no,no,cellular,11,feb,288,1,188,1,success,yes,6da36fb0-e4cc-4fd4-8101-aa426f9e1ec0
40,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,jun,941,3,-1,0,unknown,yes,e3d8e8e8-b564-4c8c-85f3-686c7fdadc1b
34,blue-collar,married,secondary,no,751,yes,yes,cellular,17,nov,1303,1,-1,0,unknown,yes,4a81d61f-b945-44ca-ba17-ace18ecf5a65
33,blue-collar,married,secondary,no,-267,yes,no,cellular,20,apr,1030,3,-1,0,unknown,yes,596b63c6-161c-4685-a6a6-4d24c1cbb8f2
45,technician,divorced,secondary,no,23,yes,no,unknown,27,may,62,4,-1,0,unknown,no,10fb003f-2ed6-432b-b074-84a48b92b919
53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,unknown,no,92470ebf-0bba-423a-b651-e690e8a3c719
58,blue-collar,married,secondary,no,1859,yes,no,cellular,18,may,277,2,264,5,failure,no,c1d3241f-81cf-430f-9152-bd2cfdfec83c
25,blue-collar,married,secondary,no,97,yes,no,unknown,27,may,709,1,-1,0,unknown,yes,208e6214-64d3-4357-8ce0-bd3ee5406856
36,blue-collar,single,secondary,no,3623,no,no,unknown,12,nov,71,1,378,1,success,yes,fa581e0e-d9a5-4726-bdcb-c0619313f2bb
33,technician,married,secondary,no,73,yes,no,cellular,2,jul,218,1,-1,0,unknown,yes,f8f9f0b5-5157-494c-bfdf-47275e92fe4c
55,services,divorced,secondary,no,0,no,no,cellular,27,sep,262,6,193,4,success,yes,e68fa98c-c44b-4b84-90f3-94bbf32a5232
38,admin.,divorced,secondary,no,673,yes,no,cellular,7,may,429,1,170,3,other,no,4b701d3a-4833-450c-b6d5-5484249b540c
33,technician,married,tertiary,no,2690,yes,no,cellular,21,jul,71,5,-1,0,unknown,no,0852c646-aba5-4d47-858a-95ac6818b8e7
50,unemployed,single,secondary,no,588,no,no,cellular,31,jul,649,3,-1,0,unknown,no,30fc6cc0-d59e-4252-a832-8af46b42f638
25,admin.,single,tertiary,no,760,yes,no,cellular,27,may,223,3,89,2,failure,yes,81334b92-14de-450e-a60e-67d746823b49
41,admin.,divorced,secondary,no,3823,no,no,cellular,26,apr,234,10,-1,0,unknown,no,b732d218-bfb8-4e66-b40a-b060aebebcd0
32,services,single,secondary,no,182,yes,no,cellular,6,may,145,1,-1,0,unknown,no,92c6a47a-b2a2-4725-a67e-5237528adbac
40,admin.,single,secondary,no,100,yes,no,cellular,11,aug,221,1,461,1,success,yes,6769986c-cb4c-40bb-b8ab-27f03515dd98
33,technician,married,secondary,no,3243,no,no,cellular,12,aug,439,4,-1,0,unknown,yes,39846667-a81b-44d7-bf86-a0bc5d8a9615
35,technician,single,tertiary,no,2043,yes,yes,unknown,23,may,159,2,-1,0,unknown,no,14d48258-4dec-49c5-a1cc-ba84c48543ea
27,services,single,secondary,no,2153,yes,no,unknown,30,may,256,6,-1,0,unknown,no,19f18916-bd6e-4544-9baa-ac02f63cb294
40,blue-collar,married,primary,no,-616,yes,no,unknown,17,jun,370,2,-1,0,unknown,no,ce5c0b84-926c-49fe-9ae8-74cef8e8f588
38,blue-collar,married,secondary,no,8444,yes,no,cellular,17,apr,39,2,324,1,other,no,ef1a960b-a88f-484f-a279-df0d3fc20e61
56,management,married,tertiary,no,94,no,no,cellular,23,jul,530,3,-1,0,unknown,no,8e3a7ee1-55ad-49f1-ba74-f3c3649111cd
43,blue-collar,single,primary,no,181,yes,no,cellular,7,may,174,1,343,2,failure,no,d2c2f3b9-a129-49d5-8ad9-44775cf31f77
34,blue-collar,married,secondary,no,129,yes,no,unknown,8,may,71,2,-1,0,unknown,no,7708a65f-3b74-4119-b7a3-0d43260d202a
53,management,married,tertiary,no,6571,no,no,cellular,3,feb,208,1,-1,0,unknown,yes,589bb56e-3620-44da-9672-64c29e86a4f0
58,housemaid,married,primary,no,258,no,no,unknown,9,jun,174,1,-1,0,unknown,no,af92f564-5608-4c7b-90fd-df08c1310c97
51,technician,married,secondary,no,371,yes,yes,cellular,21,oct,287,1,-1,0,unknown,yes,01ebb0c8-4017-4dc5-b375-a68357b48647
43,technician,married,tertiary,no,2643,no,no,telephone,4,may,331,5,-1,0,unknown,yes,3594f3ea-dd9e-4fd5-a923-eb4ecc612b82
61,management,married,tertiary,no,267,no,no,cellular,20,apr,190,1,-1,0,unknown,yes,4d3e7a12-e4e2-407f-9507-b81da374a00d
37,blue-collar,single,secondary,no,3764,no,no,unknown,16,jun,431,1,-1,0,unknown,no,7adce07c-2e33-4c76-8384-723f33c10f02
58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,3,-1,0,unknown,yes,b9843c88-d8e9-4333-b706-26b199100c4a
21,blue-collar,single,secondary,no,2265,no,no,cellular,17,feb,92,2,-1,0,unknown,yes,e302e817-5e60-4b43-b294-c8327fbb17ce
51,admin.,single,tertiary,no,394,no,no,telephone,28,jan,968,2,-1,0,unknown,yes,6e55b44a-3538-47d2-98fe-32a9e6a7e8ff
44,services,divorced,secondary,no,-368,yes,no,cellular,5,may,895,1,-1,0,unknown,yes,a2f87507-238b-4c98-a6f1-cbf7dd9c3867
33,admin.,married,secondary,no,51,yes,yes,cellular,25,oct,253,1,284,3,success,yes,a797b8c3-8ad7-4c97-9846-146250617a4b
79,retired,married,primary,no,8556,no,no,telephone,18,jan,326,2,272,2,success,yes,f1609fce-bef2-4a3c-b395-bcfc0756ea73
52,blue-collar,married,primary,no,-27,no,no,cellular,28,aug,51,8,-1,0,unknown,no,d67de21a-95d2-4297-8920-a1a025cd412b
39,management,married,tertiary,no,0,yes,no,cellular,5,may,811,2,-1,0,unknown,yes,5bf06e98-6d40-4cc9-bc52-0a406f90e73e
48,blue-collar,single,primary,no,8990,no,no,telephone,2,feb,1790,2,-1,0,unknown,yes,1b1428dd-1f7a-4f87-b058-1dd3152e001c
62,retired,married,tertiary,no,0,no,no,cellular,17,dec,188,2,-1,0,unknown,no,9ad7257f-cf64-425d-b59c-91257cb2fda3
39,blue-collar,married,secondary,no,2467,no,no,cellular,19,jul,207,2,276,3,other,yes,6fe0dbff-78bb-4ca6-93e2-ddaf2e55305f
49,blue-collar,single,secondary,no,-195,yes,no,cellular,11,jul,64,2,-1,0,unknown,no,fff87cc5-bf5e-43dc-9cb6-350276998a5e
40,management,married,tertiary,no,158,no,no,telephone,30,apr,712,2,-1,0,unknown,yes,d0a18fab-79a3-4a8f-bd21-7b61ae35bd96
45,admin.,married,secondary,no,1214,yes,no,cellular,28,jul,118,2,-1,0,unknown,no,c1c80b50-01ae-47f4-bded-f9cec54831ca
29,management,single,tertiary,no,3041,yes,no,cellular,8,may,606,3,-1,0,unknown,yes,0f2f3a1a-b954-4eb2-b80d-9c4b2b35050b
47,self-employed,married,tertiary,no,192,no,no,telephone,30,jul,120,6,-1,0,unknown,no,882bd7e3-0a2e-45c8-886b-1b9cda29c8ae
30,admin.,single,secondary,no,3528,no,no,cellular,4,aug,250,1,92,2,failure,yes,42fc8a91-ea6d-41f6-823a-f79f31c7cb5a
24,self-employed,single,tertiary,no,2984,yes,no,unknown,27,may,935,1,-1,0,unknown,yes,cd70fb68-9f5c-445a-bc04-1ff22e82021a
38,technician,married,secondary,no,4030,yes,no,cellular,19,nov,75,2,177,5,failure,no,a008e5f6-abdb-43df-ac00-905dc77dfbe8
47,unemployed,divorced,secondary,yes,342,yes,no,cellular,15,apr,177,1,-1,0,unknown,no,9bf94355-9961-45d3-9f14-34bc0edb6e96
35,technician,divorced,secondary,yes,362,no,no,cellular,29,jan,329,2,240,8,other,no,728d9729-776a-49dd-b305-8b9f9c227042
42,services,married,secondary,no,-369,no,no,cellular,14,jul,72,3,-1,0,unknown,no,794f8a0f-ac85-40ae-bfb2-26121f1e8ac5
62,retired,married,secondary,no,3,no,no,cellular,4,aug,151,1,-1,0,unknown,no,a2ef7e7a-75c0-400f-9f52-7acad05dbe3d
45,blue-collar,married,primary,no,101,yes,no,unknown,12,may,460,5,-1,0,unknown,yes,2793fc87-7304-49f2-a494-fa2b335b2724
42,services,married,secondary,no,466,yes,no,cellular,15,may,123,3,-1,0,unknown,no,a7caed9d-058d-4a9d-b47d-71209886f82a
31,admin.,single,secondary,no,144,yes,no,cellular,21,nov,51,2,140,11,failure,no,0f6786ed-a94f-4483-ad0a-6142a8037629
59,retired,divorced,secondary,no,514,no,no,cellular,4,may,673,6,90,1,success,yes,e6190d49-1316-40f5-80f4-ec74dfacd0cd
79,retired,married,primary,no,429,no,no,telephone,8,jul,1006,2,-1,0,unknown,yes,836ebccb-d453-4c26-91dd-9843ad607063
30,entrepreneur,married,secondary,yes,-388,yes,no,cellular,7,may,263,1,293,3,failure,no,6b9101cd-ddf2-4af9-a1c3-e3c0f21cb744
33,management,single,tertiary,no,224,no,no,cellular,23,jun,342,2,107,2,success,yes,2253efad-5513-4002-9fe2-4fd9d0dd9d6b
28,blue-collar,single,secondary,no,1849,yes,no,unknown,28,may,204,1,-1,0,unknown,no,d791469b-0fe6-44ac-9525-a4e44dbf6638
25,management,married,secondary,no,2228,yes,no,cellular,23,jul,754,1,-1,0,unknown,yes,29cc473a-b440-4e43-9704-d97ebc82dd56
42,management,divorced,tertiary,no,238,no,no,cellular,25,sep,692,1,-1,0,unknown,yes,c53a4221-309a-422a-95e4-fa29a02aa114
18,student,single,unknown,no,108,no,no,cellular,9,feb,92,1,183,1,success,yes,be8db3d7-8ecc-4c50-9e9d-b409f0d4c725
24,unemployed,single,secondary,no,2573,no,no,cellular,24,may,375,2,-1,0,unknown,yes,359a1d12-b265-4221-a1cd-21da9f70befe
45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure,no,7f7f49c1-1119-4106-ab6d-a2c6d70aa617
54,services,single,secondary,no,492,no,no,unknown,6,jun,330,1,-1,0,unknown,no,e8e41e8f-3c4c-4ffe-8c55-34f605c0bf75
57,retired,married,primary,no,9367,no,no,cellular,14,may,700,4,92,7,success,yes,8bfe2795-ddf5-46f8-b1b7-791d78e7d93a
37,management,married,tertiary,no,3556,no,no,cellular,9,nov,268,1,-1,0,unknown,yes,46521051-d937-4bc2-bc20-66f38fcf6e3b
26,admin.,single,tertiary,no,617,no,no,cellular,15,jun,157,1,-1,0,unknown,no,d7471e1b-865e-48f2-861e-0593972c5276
49,blue-collar,married,primary,no,11317,yes,no,unknown,14,may,208,1,-1,0,unknown,no,86e2d49b-2308-4311-a124-ac9c4ab1d7a7
40,management,married,tertiary,no,0,yes,no,cellular,25,mar,506,2,-1,0,unknown,yes,cd2fd13f-6ccd-45e1-9453-8b5d31b820a3
32,technician,married,tertiary,no,636,yes,no,cellular,28,aug,370,1,116,4,success,yes,eabb48a4-9c15-4a8e-aa87-6f7a614dd452
39,technician,married,secondary,no,10685,yes,no,cellular,25,jul,1369,9,-1,0,unknown,yes,fd302728-d171-44d4-bfe4-bbc65978abfe
25,blue-collar,single,secondary,no,217,yes,no,cellular,18,may,504,1,-1,0,unknown,yes,ce125532-4237-44fa-ada5-737e1f69123f
33,technician,single,tertiary,no,1393,yes,no,cellular,18,jul,1127,3,-1,0,unknown,yes,1f12e13f-03c0-4efd-a5ec-34b4234c7b03
49,management,married,tertiary,no,1,yes,no,cellular,4,may,7,4,-1,0,unknown,no,5fa9d9f9-eb3f-42d4-94c5-491a480a0025
52,technician,married,secondary,no,1697,no,yes,cellular,27,aug,549,4,-1,0,unknown,no,055320fc-8a3f-4edf-a4f4-623058a0cebc
31,blue-collar,single,secondary,no,228,no,no,cellular,6,aug,744,1,88,4,other,yes,5b5451e4-8fce-4de7-ba07-14f1c48a6b77
55,retired,married,secondary,no,3948,no,no,cellular,19,nov,149,1,170,2,failure,no,9e747015-f9ad-44b1-892b-855d5ef16606
26,blue-collar,single,secondary,no,1292,yes,no,cellular,24,jul,48,4,-1,0,unknown,no,9554499f-0ad8-453b-9f79-f5b212621fd4
31,services,married,secondary,no,78,yes,yes,cellular,14,jul,97,2,-1,0,unknown,no,02750814-8187-4ef4-877c-10244540be9a
40,blue-collar,married,unknown,no,87,yes,no,cellular,13,may,477,3,-1,0,unknown,yes,67b5f542-1a66-4d17-9d43-3038f70dbc81
36,unemployed,married,primary,no,2347,yes,no,cellular,21,nov,5,3,-1,0,unknown,no,4934be22-6619-459e-87b5-841f15d0b46e
46,management,divorced,tertiary,no,14481,yes,no,unknown,30,may,1269,1,-1,0,unknown,yes,8c34c736-859e-4eb8-9957-4d1039fc1542
29,services,married,secondary,no,363,yes,no,cellular,15,may,164,1,-1,0,unknown,no,5c0a1239-515c-4ed0-84b2-6b4fd8297657
32,technician,married,tertiary,no,4654,yes,yes,cellular,20,nov,276,1,128,2,failure,yes,3f3a26ec-c7aa-42e8-99d6-f7a81f36a984
46,management,married,secondary,no,149,no,no,cellular,21,nov,1222,2,-1,0,unknown,yes,0c4f810b-c12a-47b2-b207-0a34e5c38ee7
60,blue-collar,married,secondary,no,1433,no,no,cellular,8,aug,124,4,-1,0,unknown,no,61ca25bc-8203-4b26-ac92-fc3250a62567
24,technician,married,secondary,no,556,yes,no,cellular,6,nov,368,2,80,2,success,yes,593bc4cf-eb55-44f3-a525-fdfac35f47b9
46,blue-collar,single,secondary,no,324,yes,no,unknown,30,may,293,6,-1,0,unknown,no,05990ebf-a5bf-4386-aa10-425ffb0cb3c0
37,admin.,married,secondary,no,0,yes,no,cellular,9,dec,179,1,190,1,success,yes,43613882-a712-4060-ae09-7ef81c76a8df
54,technician,married,secondary,no,0,no,no,telephone,30,apr,766,3,84,3,success,yes,3331a88a-68ca-40cd-88bd-b0445c728462
26,technician,single,tertiary,no,152,no,no,cellular,30,jan,151,2,2,1,other,no,7d797e2b-21fc-4dc5-a824-edc536e5aaad
70,retired,married,secondary,no,616,no,no,cellular,27,apr,149,2,182,1,failure,no,6a02e634-d04a-4492-96f6-60c4d573bb9a
57,admin.,married,secondary,no,2087,yes,no,cellular,20,apr,140,4,343,1,failure,no,ba83ecef-f64c-43ae-a0a9-a0ad9574c4c8
39,management,married,tertiary,no,119,yes,no,cellular,1,sep,265,2,476,4,success,yes,fdc659d7-fcc1-49e8-8193-dd14b68b01bd
26,self-employed,single,tertiary,no,2857,no,no,cellular,3,jul,446,1,-1,0,unknown,yes,c2cfb964-7a38-41ab-bf50-af3a45f7d211
42,management,married,tertiary,no,294,no,no,cellular,26,aug,513,1,-1,0,unknown,yes,1a8070f8-0d51-4b90-a2cb-135b3f231e11
37,admin.,divorced,secondary,no,1533,yes,no,cellular,21,nov,555,4,-1,0,unknown,yes,c3953208-de2e-4da1-b784-1b34187e236d
56,blue-collar,married,secondary,no,448,yes,yes,cellular,17,may,556,1,181,2,other,yes,12a46490-bfe3-402f-8f03-e77e6dc64c91
27,services,single,secondary,no,123,yes,no,unknown,12,may,105,3,-1,0,unknown,no,7aecaa90-c9b7-4aac-b754-15785b70a538
38,technician,married,secondary,no,205,no,no,cellular,26,may,332,1,-1,0,unknown,yes,dd25d36a-b36a-446b-b64a-8741980f7390
47,technician,married,secondary,no,1167,yes,no,cellular,30,apr,968,1,87,5,failure,yes,4a7ffc7e-71d2-4f5f-b679-df591d554774
37,management,married,tertiary,no,1265,no,yes,unknown,4,jul,101,1,-1,0,unknown,no,4189f488-e2aa-459d-8a6f-998f31a13de4
49,blue-collar,single,primary,no,-165,yes,yes,cellular,28,jul,151,3,-1,0,unknown,no,58a13e69-b5e5-46ce-b5e8-aaef691fd474
31,self-employed,single,tertiary,no,2589,no,no,cellular,21,nov,614,1,-1,0,unknown,yes,5ff92224-444c-420a-8010-d349df6773b5
35,blue-collar,single,primary,no,-276,yes,no,cellular,13,may,850,1,-1,0,unknown,yes,1e491449-111a-4a9b-9917-a566dd5f16e3
31,entrepreneur,single,secondary,no,0,no,no,telephone,13,nov,160,1,-1,0,unknown,yes,912d714c-e471-4d6d-8b70-e2023f6601bf
33,services,married,secondary,no,207,yes,no,cellular,14,may,629,4,-1,0,unknown,yes,6205d6c3-5bd7-4110-9ca1-2c0eb9dcdc7b
34,admin.,married,tertiary,no,142,yes,no,cellular,13,may,459,1,-1,0,unknown,yes,1b2d8d22-4f98-4891-84ce-cb86a13a713f
33,management,married,tertiary,no,55,no,no,cellular,30,apr,526,2,87,3,failure,yes,849d55ed-25f2-4b03-986c-a2e7a35ddec0
37,unemployed,single,tertiary,no,1316,yes,no,cellular,10,mar,350,2,112,3,failure,yes,a6e2ab8b-6e33-4bb4-8b33-dec1e0040740
50,blue-collar,married,primary,no,808,yes,no,cellular,20,nov,302,3,-1,0,unknown,no,b89937e8-b277-4dfe-b36b-e12ac8138630
64,retired,married,secondary,no,1574,no,no,telephone,29,jul,301,3,-1,0,unknown,yes,85319b7c-7837-47ff-a646-3e2ae41871ef
29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,yes,184c0f70-1397-4998-a033-455cf6c00f81
53,blue-collar,divorced,primary,no,2656,yes,no,unknown,30,may,1980,2,-1,0,unknown,yes,2c3fdb6e-3ded-4676-909c-d7aeff9e80f6
30,technician,single,tertiary,no,655,no,no,cellular,26,apr,212,1,202,2,success,yes,43520352-0896-4092-8942-73d4b7abfb70
40,management,married,secondary,no,106,no,no,unknown,17,jun,676,2,-1,0,unknown,yes,d4b75360-003f-4bc9-ac01-13deb23368a5
45,management,married,tertiary,no,160,no,no,cellular,10,nov,182,2,194,1,success,yes,4dc95aa9-c21a-4bfd-be0b-072f1d345772
32,management,single,tertiary,no,2667,yes,no,cellular,12,aug,971,2,-1,0,unknown,yes,c81afd10-5999-4b43-b77a-057711d7d7f6
41,unknown,married,primary,no,526,no,no,unknown,26,may,151,3,-1,0,unknown,no,092f68a9-856b-4cdd-909a-4d2c3758c55c
24,student,single,tertiary,no,235,no,no,cellular,9,feb,98,1,92,1,success,yes,b1f80f29-c945-418f-b1da-4755bd9dff9d
59,retired,married,tertiary,no,422,yes,no,cellular,14,may,647,4,-1,0,unknown,yes,581f6157-c917-459f-89b9-152e430f3b7a
36,management,married,tertiary,no,9,no,no,cellular,11,aug,386,4,-1,0,unknown,yes,79953d02-dcbe-4c84-a94b-9f3833eb3c63
52,retired,married,primary,no,537,no,no,unknown,9,jun,85,1,-1,0,unknown,no,9385fcf9-1e4d-4775-95e8-5c9f19f6fd83
57,blue-collar,married,secondary,no,2887,no,no,cellular,21,aug,819,10,-1,0,unknown,yes,ded14e8f-1ab4-401e-b34f-3eff895a2eea
32,services,married,secondary,no,-538,no,yes,cellular,15,may,233,1,353,1,failure,no,a1398eb0-518b-4030-93b9-25d408d513d9
51,management,married,tertiary,no,401,no,no,cellular,19,aug,80,6,-1,0,unknown,no,4a937517-f4b8-4f9a-a952-01f50595e74e
71,retired,married,tertiary,no,4388,no,no,cellular,8,jul,896,2,-1,0,unknown,yes,2433c4aa-0376-41c6-ab36-ed6829ede30f
30,admin.,single,secondary,no,315,yes,no,cellular,14,may,884,3,346,4,failure,yes,878c46e2-0c14-43bd-b719-5369ca15a597
